"Study","Dataset","Reviewer","Order","Family","Species","BirdLife_Species","BirdTree_Species","IUCN_Species","IUCN_Status","Hunting","RR","bin","Hdens","Udens","Traded","Body_Mass","HWI","Kipps_Dist","Lifestyle","Trophic_Level","Activity","PCA_Dim1","PCA_Dim2","Evo_Distinctiveness","Tax_Distinctiveness","Realm","Country","Longitude","Latitude","Dist_Hunters","TravDist","PopDens","Stunting","FoodBiomass","Reserve","CountryNum"
"807",201,"IF","Columbiformes","Columbidae","Ptilinopus merrilli","Ramphiculus merrilli","Ptilinopus merrilli","Ramphiculus merrilli","NT","C",0.416666666666667,1,0.5,1.2,"Yes",263,22.7,37.3,"Insessorial","Herbivore","Diurnal",2.04446430849094,-0.242587087777608,3.52872133876683,0.000101012180362362,"Indomalayan","Philippines",123.3550944,13.65618611,3,147,141.03,36.6,10827.2463414,1,608
"807",201,"IF","Columbiformes","Columbidae","Ptilinopus occipitalis","Ramphiculus occipitalis","Ptilinopus occipitalis","Ramphiculus occipitalis","LC","C",4.85714285714286,1,3.4,0.7,"Yes",238,26.7,42.2,"Insessorial","Herbivore","Diurnal",2.04446430849094,-0.242587087777608,9.92204644913426,0.000120252595669478,"Indomalayan","Philippines",123.3550944,13.65618611,3,147,141.03,36.6,10827.2463414,1,608
"807",201,"IF","Psittaciformes","Psittacidae","Tanygnathus lucionensis","Tanygnathus lucionensis","Tanygnathus lucionensis","Tanygnathus lucionensis","NT","C",0,0,0,0.2,"Yes",215,44.2,80.2,"Insessorial","Herbivore","Diurnal",2.18035598838756,-0.673594801417612,5.12560145195827,0.000101012180362362,"Indomalayan","Philippines",123.3550944,13.65618611,3,147,141.03,36.6,10827.2463414,1,608
"812",206,"IF","Galliformes","Cracidae","Mitu mitu","Mitu mitu","Mitu mitu","Mitu mitu","EW","S",0.590909090909091,1,1.3,2.2,"No",2850.5,7.3,28,"Terrestrial","Herbivore","Diurnal",2.04446430849094,-0.242587087777608,4.25272632682712,0.000210442042421587,"Neotropic","Brazil",-58.08448889,-10.07902222,2.8,596,0.019358,5.5,21350.5331656514,0,76
"812",206,"IF","Galliformes","Cracidae","Mitu mitu","Mitu mitu","Mitu mitu","Mitu mitu","EW","S",0.863636363636364,1,1.9,2.2,"No",2850.5,7.3,28,"Terrestrial","Herbivore","Diurnal",2.04446430849094,-0.242587087777608,4.25272632682712,0.000210442042421587,"Neotropic","Brazil",-58.15548889,-10.03596944,4.1,387,0.019358,5.5,12292.0409826344,0,76
"812",206,"IF","Gruiformes","Psophiidae","Psophia viridis","Psophia viridis","Psophia viridis","Psophia viridis","VU","S",0.5625,1,0.9,1.6,"Yes",1071,3.3,9.3,"Terrestrial","Herbivore","Diurnal",1.47376695623104,0.987642586960537,19.5265446178734,0.000194254193004542,"Neotropic","Brazil",-58.08448889,-10.07902222,2.8,596,0.019358,5.5,21350.5331656514,0,76
"812",206,"IF","Gruiformes","Psophiidae","Psophia viridis","Psophia viridis","Psophia viridis","Psophia viridis","VU","S",1.1875,1,1.9,1.6,"Yes",1071,3.3,9.3,"Terrestrial","Herbivore","Diurnal",1.47376695623104,0.987642586960537,19.5265446178734,0.000194254193004542,"Neotropic","Brazil",-58.15548889,-10.03596944,4.1,387,0.019358,5.5,12292.0409826344,0,76
"814",208,"IF","Galliformes","Cracidae","Crax alector","Crax alector","Crax alector","Crax alector","LC","S",0.479220779220779,1,11.07,23.1,"Yes",2872,5.3,20.3,"Terrestrial","Herbivore","Diurnal",2.16398769044873,-0.348616794029651,2.20815634841115,0.000180378893504217,"Neotropic","Guyana",-59.43361389,3.106372222,17,436,1.0038074,11.3,101.574483824,0,328
"814",208,"IF","Gruiformes","Psophiidae","Psophia crepitans","Psophia crepitans","Psophia crepitans","Psophia crepitans","LC","S",0.459997977141701,1,45.48,98.87,"Yes",1026,9.6,26.5,"Terrestrial","Herbivore","Diurnal",1.69293076598617,-0.248824800533721,33.515904216776,0.000210442042421587,"Neotropic","Guyana",-59.43361389,3.106372222,17,436,1.0038074,11.3,101.574483824,0,328
"815",210,"IF","Struthioniformes","Casuariidae","Casuarius unappendiculatus","Casuarius unappendiculatus","Casuarius unappendiculatus","Casuarius unappendiculatus","LC","SC",0.546099290780142,1,7.7,14.1,"Yes",46073.9,0.1,0.2,"Terrestrial","Herbivore","Diurnal",1.29306914081519,-0.0671783747187284,12.0694785341964,0.00031566306363238,"Indomalayan","Indonesia",140.0512,-2.492669444,8,259,10.165819,3.18,692.815743416,0,360
"818",219,"IF","Galliformes","Cracidae","Chamaepetes unicolor","Chamaepetes unicolor","Chamaepetes unicolor","Chamaepetes unicolor","LC","S",0,0,0,0.1,"Yes",1135,15,43,"Insessorial","Herbivore","Diurnal",2.28351107240653,-0.454646500281695,8.90111477908689,0.000280589389895449,"Neotropic","Costa Rica",-83.505025,9.954316667,2.79,351,11.13,5.8,8598.42416614,0,188
"818",219,"IF","Galliformes","Cracidae","Crax rubra","Crax rubra","Crax rubra","Crax rubra","VU","S",0,0,0,0.02,"Yes",4133,9.3,35.6,"Terrestrial","Herbivore","Diurnal",1.81245414794397,-0.354854506785764,5.34379031858918,0.000229573137187186,"Neotropic","Costa Rica",-83.505025,9.954316667,2.79,351,11.13,5.8,8598.42416614,0,188
"818",219,"IF","Struthioniformes","Tinamidae","Crypturellus boucardi","Crypturellus boucardi","Crypturellus boucardi","Crypturellus boucardi","VU","S",0,0,0,0.15,"Yes",435.6,25.1,41.4,"Terrestrial","Herbivore","Diurnal",1.45011056739871,-0.599868684201837,42.531379657784,0.00031566306363238,"Neotropic","Costa Rica",-83.505025,9.954316667,2.79,351,11.13,5.8,8598.42416614,0,188
"818",219,"IF","Passeriformes","Formicariidae","Formicarius analis","Formicarius analis","Formicarius analis","Formicarius analis","LC","S",0,0,0,0.1,"No",62.2,16.6,14.8,"Terrestrial","Carnivore","Diurnal",-0.935655496171403,0.0014250549965737,7.50565653344782,0.000114786568593593,"Neotropic","Costa Rica",-83.505025,9.954316667,2.79,351,11.13,5.8,8598.42416614,0,188
"818",219,"IF","Passeriformes","Formicariidae","Formicarius nigricapillus","Formicarius nigricapillus","Formicarius nigricapillus","Formicarius nigricapillus","LC","S",0,0,0,0.19,"No",56.2,12.6,10.7,"Terrestrial","Carnivore","Diurnal",-1.07753800334681,-0.186745590197405,5.1164201946864,0.000109795848219958,"Neotropic","Costa Rica",-83.505025,9.954316667,2.79,351,11.13,5.8,8598.42416614,0,188
"818",219,"IF","Columbiformes","Columbidae","Geotrygon montana","Geotrygon montana","Geotrygon montana","Geotrygon montana","LC","S",1.53333333333333,1,0.23,0.15,"Yes",133.9,27.1,36.7,"Terrestrial","Herbivore","Diurnal",1.47728890337803,-0.686070226929838,10.9459382186146,0.000148547324062297,"Neotropic","Costa Rica",-83.505025,9.954316667,2.79,351,11.13,5.8,8598.42416614,0,188
"818",219,"IF","Columbiformes","Columbidae","Leptotrygon veraguensis","Leptotrygon veraguensis","Geotrygon veraguensis","Leptotrygon veraguensis","LC","S",3.01754385964912,1,1.72,0.57,"No",155,27.1,35.7,"Insessorial","Herbivore","Diurnal",1.09857702489395,-0.60610639695795,7.27207745015058,0.000126265225452952,"Neotropic","Costa Rica",-83.505025,9.954316667,2.79,351,11.13,5.8,8598.42416614,0,188
"818",219,"IF","Cuculiformes","Cuculidae","Neomorphus geoffroyi","Neomorphus geoffroyi","Neomorphus geoffroyi","Neomorphus geoffroyi","VU","S",0,0,0,0.03,"No",355,6.3,10.5,"Terrestrial","Carnivore","Diurnal",-0.201938370883918,0.741191147828658,10.8375224985776,0.000140294694947725,"Neotropic","Costa Rica",-83.505025,9.954316667,2.79,351,11.13,5.8,8598.42416614,0,188
"818",219,"IF","Galliformes","Odontophoridae","Odontophorus guttatus","Odontophorus guttatus","Odontophorus guttatus","Odontophorus guttatus","LC","S",0,0,0,0.05,"Yes",303.8,23.9,34.4,"Terrestrial","Herbivore","Diurnal",2.02054914120838,-1.04381567273406,9.04185688162064,0.000180378893504217,"Neotropic","Costa Rica",-83.505025,9.954316667,2.79,351,11.13,5.8,8598.42416614,0,188
"818",219,"IF","Galliformes","Odontophoridae","Odontophorus leucolaemus","Odontophorus leucolaemus","Odontophorus leucolaemus","Odontophorus leucolaemus","LC","S",0,0,0,0.03,"Yes",295,18.7,23.3,"Terrestrial","Herbivore","Diurnal",2.29758427914379,-1.10330016330618,6.3857985663389,0.00015783153181619,"Neotropic","Costa Rica",-83.505025,9.954316667,2.79,351,11.13,5.8,8598.42416614,0,188
"818",219,"IF","Galliformes","Cracidae","Penelope purpurascens","Penelope purpurascens","Penelope purpurascens","Penelope purpurascens","NT","S",0,0,0,0.14,"Yes",2060,12,45.7,"Insessorial","Herbivore","Diurnal",1.93197752990177,-0.460884213037808,5.84674991440342,0.000252530450905904,"Neotropic","Costa Rica",-83.505025,9.954316667,2.79,351,11.13,5.8,8598.42416614,0,188
"818",219,"IF","Struthioniformes","Tinamidae","Tinamus major","Tinamus major","Tinamus major","Tinamus major","LC","S",0.288259958071279,1,2.75,9.54,"Yes",1026.2,20.9,51.3,"Terrestrial","Herbivore","Diurnal",1.26806524551956,-0.460795541659283,21.6065251844171,0.00031566306363238,"Neotropic","Costa Rica",-83.505025,9.954316667,2.79,351,11.13,5.8,8598.42416614,0,188
"818",219,"IF","Passeriformes","Turdidae","Turdus nigrescens","Turdus nigrescens","Turdus nigrescens","Turdus nigrescens","LC","S",0,0,0,0.03,"No",96,25,34.3,"Generalist","Omnivore","Diurnal",1.07139868891463,-0.519904854229949,4.65997879798907,6.15927929038791e-05,"Neotropic","Costa Rica",-83.505025,9.954316667,2.79,351,11.13,5.8,8598.42416614,0,188
"818",219,"IF","Columbiformes","Columbidae","Zentrygon chiriquensis","Zentrygon chiriquensis","Geotrygon chiriquensis","Zentrygon chiriquensis","LC","S",0,0,0,0.43,"No",308,21.4,31.8,"Terrestrial","Herbivore","Diurnal",1.09857702489395,-0.60610639695795,6.22992191554277,0.000120252595669478,"Neotropic","Costa Rica",-83.505025,9.954316667,2.79,351,11.13,5.8,8598.42416614,0,188
"818",219,"IF","Columbiformes","Columbidae","Zentrygon costaricensis","Zentrygon costaricensis","Geotrygon costaricensis","Zentrygon costaricensis","LC","S",0,0,0,0.09,"No",285.1,19.9,27.9,"Terrestrial","Herbivore","Diurnal",1.07139868891463,-0.519904854229949,5.48123770217715,0.000120252595669478,"Neotropic","Costa Rica",-83.505025,9.954316667,2.79,351,11.13,5.8,8598.42416614,0,188
"818",219,"IF","Columbiformes","Columbidae","Zentrygon lawrencii","Zentrygon lawrencii","Geotrygon lawrencii","Zentrygon lawrencii","LC","S",0,0,0,0.32,"No",220,24.3,33.4,"Terrestrial","Herbivore","Diurnal",1.07139868891463,-0.519904854229949,10.9459382182546,0.000148547324062297,"Neotropic","Costa Rica",-83.505025,9.954316667,2.79,351,11.13,5.8,8598.42416614,0,188
"822",223,"IF","Columbiformes","Columbidae","Chlocophaps stephani","Chalcophaps stephani","Chalcophaps stephani","Chalcophaps stephani","LC","C",3.34205607476635,1,0.1788,0.0535,"Yes",129,32.4,43.9,"Generalist","Herbivore","Diurnal",1.8288224458828,-0.679832514173725,20.1852843104674,0.000148547324062297,"Indomalayan","Indonesia",122.87456,-5.20908,2.2,139,100.076965,2.05,1266.639822408,1,360
"822",223,"IF","Passeriformes","Pittidae","Pitta erythrogaster","Erythropitta erythrogaster","Pitta erythrogaster","Erythropitta erythrogaster","LC","C",0,0,0,0.0535,"No",72.4,14.3,11.4,"Terrestrial","Carnivore","Diurnal",-0.621102313610029,-0.484720038806556,13.2398562332031,0.000126265225452952,"Indomalayan","Indonesia",122.87456,-5.20908,2.2,139,100.076965,2.05,1266.639822408,1,360
"822",223,"IF","Columbiformes","Columbidae","Gallicolumba tristigmata","Gallicolumba tristigmata","Gallicolumba tristigmata","Gallicolumba tristigmata","LC","C",0,0,0,0.695,"Yes",275,25.8,41.2,"Terrestrial","Herbivore","Diurnal",2.18035598838756,-0.673594801417612,12.0961827238214,0.00015783153181619,"Indomalayan","Indonesia",122.87456,-5.20908,2.2,139,100.076965,2.05,1266.639822408,1,360
"822",223,"IF","Gruiformes","Rallidae","Gymnocrex rosenbergii","Gymnocrex rosenbergii","Gymnocrex rosenbergii","Gymnocrex rosenbergii","VU","C",0,0,0,0.3747,"Yes",288,23.6,43.6,"Terrestrial","Carnivore","Diurnal",-1.47087111655667,-0.304964215338738,5.28598156162347,9.35297966318163e-05,"Indomalayan","Indonesia",122.87456,-5.20908,2.2,139,100.076965,2.05,1266.639822408,1,360
"822",223,"IF","Galliformes","Megapodiidae","Megapodius cumingii","Megapodius cumingii","Megapodius cumingii","Megapodius cumingii","LC","C",0,0,0,0.161,"Yes",1044,26.1,55.8,"Terrestrial","Herbivore","Diurnal",-1.47087111655667,-0.304964215338738,12.2726215758831,0.000252530450905904,"Indomalayan","Indonesia",122.87456,-5.20908,2.2,139,100.076965,2.05,1266.639822408,1,360
"823",224,"IF","Bucerotiformes","Bucerotidae","Bycanistes cylindricus","Bycanistes cylindricus","Bycanistes cylindricus","Bycanistes cylindricus","VU","C",0,0,0,0.73,"Yes",921,17.4,55.8,"Insessorial","Herbivore","Diurnal",1.69293076598617,-0.248824800533721,4.61943935137459,0.000109795848219958,"Afrotropic","Ghana",-3.073025,6.587861111,2,251,48.51648,33.7,1048.980339,1,268
"823",225,"IF","Bucerotiformes","Bucerotidae","Bycanistes cylindricus","Bycanistes cylindricus","Bycanistes cylindricus","Bycanistes cylindricus","VU","C",1.5,1,0.03,0.02,"Yes",921,17.4,55.8,"Insessorial","Herbivore","Diurnal",1.69293076598617,-0.248824800533721,4.61943935137459,0.000109795848219958,"Afrotropic","Ghana",-3.098011111,6.461077778,5,435,54.869892,33.1,428.998482,1,268
"823",225,"IF","Bucerotiformes","Bucerotidae","Bycanistes fistulator","Bycanistes fistulator","Bycanistes fistulator","Bycanistes fistulator","LC","C",0.411764705882353,1,0.14,0.34,"Yes",508.1,22.2,51.6,"Insessorial","Herbivore","Diurnal",1.69293076598617,-0.248824800533721,10.5654644598983,0.000120252595669478,"Afrotropic","Ghana",-3.098011111,6.461077778,5,435,54.869892,33.1,428.998482,1,268
"823",224,"IF","Bucerotiformes","Bucerotidae","Ceratogymna atrata","Ceratogymna atrata","Ceratogymna atrata","Ceratogymna atrata","LC","C",0,0,0,0.54,"Yes",1194.8,17.5,65.2,"Insessorial","Herbivore","Diurnal",1.69293076598617,-0.248824800533721,11.6421700183516,0.000126265225452952,"Afrotropic","Ghana",-3.073025,6.587861111,2,251,48.51648,33.7,1048.980339,1,268
"823",225,"IF","Bucerotiformes","Bucerotidae","Ceratogymna atrata","Ceratogymna atrata","Ceratogymna atrata","Ceratogymna atrata","LC","C",0.09375,1,0.06,0.64,"Yes",1194.8,17.5,65.2,"Insessorial","Herbivore","Diurnal",1.69293076598617,-0.248824800533721,11.6421700183516,0.000126265225452952,"Afrotropic","Ghana",-3.098011111,6.461077778,5,435,54.869892,33.1,428.998482,1,268
"823",225,"IF","Bucerotiformes","Bucerotidae","Ceratogymna elata","Ceratogymna elata","Ceratogymna elata","Ceratogymna elata","VU","C",0.404761904761905,1,0.17,0.42,"Yes",1917,19.5,71.8,"Insessorial","Herbivore","Diurnal",1.34139722348141,-0.255062513289833,11.6421700183516,0.000126265225452952,"Afrotropic","Ghana",-3.098011111,6.461077778,5,435,54.869892,33.1,428.998482,1,268
"823",224,"IF","Bucerotiformes","Bucerotidae","Horizoceros albocristatus","Horizocerus albocristatus","Tropicranus albocristatus","Horizocerus albocristatus","LC","C",0.704545454545455,1,0.62,0.88,"Yes",289.4,15.7,37.6,"Insessorial","Carnivore","Diurnal",-0.318124263289152,0.253771165088119,23.9267646049865,0.000140294694947725,"Afrotropic","Ghana",-3.073025,6.587861111,2,251,48.51648,33.7,1048.980339,1,268
"823",225,"IF","Bucerotiformes","Bucerotidae","Horizoceros albocristatus","Horizocerus albocristatus","Tropicranus albocristatus","Horizocerus albocristatus","LC","C",6.25,1,0.5,0.08,"Yes",289.4,15.7,37.6,"Insessorial","Carnivore","Diurnal",-0.318124263289152,0.253771165088119,23.9267646049865,0.000140294694947725,"Afrotropic","Ghana",-3.098011111,6.461077778,5,435,54.869892,33.1,428.998482,1,268
"823",224,"IF","Bucerotiformes","Bucerotidae","Horizoceros hartlaubi","Horizocerus hartlaubi","Tockus hartlaubi","Horizocerus hartlaubi","LC","C",0,0,0,0.08,"No",98.5,14.8,21.4,"Insessorial","Carnivore","Diurnal",-1.07753800334681,-0.186745590197405,23.7814709327429,0.000148547324062297,"Afrotropic","Ghana",-3.073025,6.587861111,2,251,48.51648,33.7,1048.980339,1,268
"823",225,"IF","Bucerotiformes","Bucerotidae","Horizoceros hartlaubi","Horizocerus hartlaubi","Tockus hartlaubi","Horizocerus hartlaubi","LC","C",3.5,1,0.07,0.02,"No",98.5,14.8,21.4,"Insessorial","Carnivore","Diurnal",-1.07753800334681,-0.186745590197405,23.7814709327429,0.000148547324062297,"Afrotropic","Ghana",-3.098011111,6.461077778,5,435,54.869892,33.1,428.998482,1,268
"823",224,"IF","Bucerotiformes","Bucerotidae","Lophoceros camurus","Lophoceros camurus","Tockus camurus","Lophoceros camurus","LC","C",3.75,1,0.15,0.04,"No",103.8,11.4,17.4,"Insessorial","Carnivore","Diurnal",-1.27420455995174,-0.245854902768071,12.9603916679341,0.000126265225452952,"Afrotropic","Ghana",-3.073025,6.587861111,2,251,48.51648,33.7,1048.980339,1,268
"823",225,"IF","Bucerotiformes","Bucerotidae","Lophoceros camurus","Lophoceros camurus","Tockus camurus","Lophoceros camurus","LC","C",0.224137931034483,1,0.13,0.58,"No",103.8,11.4,17.4,"Insessorial","Carnivore","Diurnal",-1.27420455995174,-0.245854902768071,12.9603916679341,0.000126265225452952,"Afrotropic","Ghana",-3.098011111,6.461077778,5,435,54.869892,33.1,428.998482,1,268
"823",224,"IF","Bucerotiformes","Bucerotidae","Lophoceros semifasciatus","Lophoceros semifasciatus","Tockus fasciatus","Lophoceros semifasciatus","LC","C",0.148148148148148,1,0.08,0.54,"Yes",258.8,21.3,56.3,"Insessorial","Omnivore","Diurnal",0.38494282172037,0.266246590600345,10.7984303533952,0.000120252595669478,"Afrotropic","Ghana",-3.073025,6.587861111,2,251,48.51648,33.7,1048.980339,1,268
"823",225,"IF","Bucerotiformes","Bucerotidae","Lophoceros semifasciatus","Lophoceros semifasciatus","Tockus fasciatus","Lophoceros semifasciatus","LC","C",1.93506493506493,1,1.49,0.77,"Yes",258.8,21.3,56.3,"Insessorial","Omnivore","Diurnal",0.38494282172037,0.266246590600345,10.7984303533952,0.000120252595669478,"Afrotropic","Ghana",-3.098011111,6.461077778,5,435,54.869892,33.1,428.998482,1,268
"828",232,"IF","Passeriformes","Nectariniidae","Aethopyga temminckii","Aethopyga temminckii","Aethopyga mystacalis","Aethopyga temminckii","LC","C",0,0,0,0.001351351,"No",6,15.7,7.3,"Insessorial","Omnivore","Diurnal",-0.139142350777304,0.511669973276362,7.8030094898111,7.89157659080951e-05,"Indomalayan","Indonesia",98.35841,3.207808,3.5,193.5,178.9,13.15,252.014649521,0,360
"828",232,"IF","Passeriformes","Nectariniidae","Aethopyga temminckii","Aethopyga temminckii","Aethopyga mystacalis","Aethopyga temminckii","LC","C",0,0,0,0.001351351,"No",6,15.7,7.3,"Insessorial","Omnivore","Diurnal",-0.139142350777304,0.511669973276362,7.8030094898111,7.89157659080951e-05,"Indomalayan","Indonesia",98.3632,3.214346,2.5,142.6,178.9,13.15,0,0,360
"828",232,"IF","Passeriformes","Nectariniidae","Aethopyga temminckii","Aethopyga temminckii","Aethopyga mystacalis","Aethopyga temminckii","LC","C",1.77033502028711,1,0.002392344,0.001351351,"No",6,15.7,7.3,"Insessorial","Omnivore","Diurnal",-0.139142350777304,0.511669973276362,7.8030094898111,7.89157659080951e-05,"Indomalayan","Indonesia",104.175167,6.5758199,1.5,54.09,407.4,13.15,1646.93443,0,360
"828",232,"IF","Passeriformes","Nectariniidae","Aethopyga temminckii","Aethopyga temminckii","Aethopyga mystacalis","Aethopyga temminckii","LC","C",4.17136554455504,1,0.005636979,0.001351351,"No",6,15.7,7.3,"Insessorial","Omnivore","Diurnal",-0.139142350777304,0.511669973276362,7.8030094898111,7.89157659080951e-05,"Indomalayan","Indonesia",104.199038,6.5902086,0.5,34.69,309.4,13.15,2628.80001,0,360
"828",232,"IF","Passeriformes","Muscicapidae","Anthipes solitaris","Anthipes solitaris","Ficedula solitaris","Anthipes solitaris","LC","C",0,0,0,0.005405405,"No",13.1,18.2,10.9,"Insessorial","Carnivore","Diurnal",-1.47087111655667,-0.304964215338738,9.88037897653205,7.01473474738623e-05,"Indomalayan","Indonesia",98.35841,3.207808,3.5,193.5,178.9,13.15,252.014649521,0,360
"828",232,"IF","Passeriformes","Muscicapidae","Anthipes solitaris","Anthipes solitaris","Ficedula solitaris","Anthipes solitaris","LC","C",0,0,0,0.005405405,"No",13.1,18.2,10.9,"Insessorial","Carnivore","Diurnal",-1.47087111655667,-0.304964215338738,9.88037897653205,7.01473474738623e-05,"Indomalayan","Indonesia",98.3632,3.214346,2.5,142.6,178.9,13.15,0,0,360
"828",232,"IF","Passeriformes","Muscicapidae","Anthipes solitaris","Anthipes solitaris","Ficedula solitaris","Anthipes solitaris","LC","C",0,0,0,0.005405405,"No",13.1,18.2,10.9,"Insessorial","Carnivore","Diurnal",-1.47087111655667,-0.304964215338738,9.88037897653205,7.01473474738623e-05,"Indomalayan","Indonesia",104.175167,6.5758199,1.5,54.09,407.4,13.15,1646.93443,0,360
"828",232,"IF","Passeriformes","Muscicapidae","Anthipes solitaris","Anthipes solitaris","Ficedula solitaris","Anthipes solitaris","LC","C",0.729988779749158,1,0.003945885,0.005405405,"No",13.1,18.2,10.9,"Insessorial","Carnivore","Diurnal",-1.47087111655667,-0.304964215338738,9.88037897653205,7.01473474738623e-05,"Indomalayan","Indonesia",104.199038,6.5902086,0.5,34.69,309.4,13.15,2628.80001,0,360
"828",232,"IF","Piciformes","Picidae","Blythipicus rubiginosus","Blythipicus rubiginosus","Blythipicus rubiginosus","Blythipicus rubiginosus","LC","C",1.4544025560587,1,0.011792453,0.008108108,"No",81.9,13.7,16.4,"Insessorial","Carnivore","Diurnal",-1.47087111655667,-0.304964215338738,8.81142800299313,0.000101012180362362,"Indomalayan","Indonesia",98.35841,3.207808,3.5,193.5,178.9,13.15,252.014649521,0,360
"828",232,"IF","Piciformes","Picidae","Blythipicus rubiginosus","Blythipicus rubiginosus","Blythipicus rubiginosus","Blythipicus rubiginosus","LC","C",1.13933793185784,1,0.009237875,0.008108108,"No",81.9,13.7,16.4,"Insessorial","Carnivore","Diurnal",-1.47087111655667,-0.304964215338738,8.81142800299313,0.000101012180362362,"Indomalayan","Indonesia",98.3632,3.214346,2.5,142.6,178.9,13.15,0,0,360
"828",232,"IF","Piciformes","Picidae","Blythipicus rubiginosus","Blythipicus rubiginosus","Blythipicus rubiginosus","Blythipicus rubiginosus","LC","C",0.590111651201489,1,0.004784689,0.008108108,"No",81.9,13.7,16.4,"Insessorial","Carnivore","Diurnal",-1.47087111655667,-0.304964215338738,8.81142800299313,0.000101012180362362,"Indomalayan","Indonesia",104.175167,6.5758199,1.5,54.09,407.4,13.15,1646.93443,0,360
"828",232,"IF","Piciformes","Picidae","Blythipicus rubiginosus","Blythipicus rubiginosus","Blythipicus rubiginosus","Blythipicus rubiginosus","LC","C",0.417136402228485,1,0.003382187,0.008108108,"No",81.9,13.7,16.4,"Insessorial","Carnivore","Diurnal",-1.47087111655667,-0.304964215338738,8.81142800299313,0.000101012180362362,"Indomalayan","Indonesia",104.199038,6.5902086,0.5,34.69,309.4,13.15,2628.80001,0,360
"828",232,"IF","Passeriformes","Muscicapidae","Brachypteryx leucophrys","Brachypteryx leucophris","Brachypteryx leucophrys","Brachypteryx leucophris","LC","C",0.134252561310706,1,0.002358491,0.017567568,"No",15.8,13.8,7.8,"Terrestrial","Carnivore","Diurnal",-1.47087111655667,-0.304964215338738,11.0273903837095,7.01473474738623e-05,"Indomalayan","Indonesia",98.35841,3.207808,3.5,193.5,178.9,13.15,252.014649521,0,360
"828",232,"IF","Passeriformes","Muscicapidae","Brachypteryx leucophrys","Brachypteryx leucophris","Brachypteryx leucophrys","Brachypteryx leucophris","LC","C",0.39438617798434,1,0.006928406,0.017567568,"No",15.8,13.8,7.8,"Terrestrial","Carnivore","Diurnal",-1.47087111655667,-0.304964215338738,11.0273903837095,7.01473474738623e-05,"Indomalayan","Indonesia",98.3632,3.214346,2.5,142.6,178.9,13.15,0,0,360
"828",232,"IF","Passeriformes","Muscicapidae","Brachypteryx leucophrys","Brachypteryx leucophris","Brachypteryx leucophrys","Brachypteryx leucophris","LC","C",0.136179578186349,1,0.002392344,0.017567568,"No",15.8,13.8,7.8,"Terrestrial","Carnivore","Diurnal",-1.47087111655667,-0.304964215338738,11.0273903837095,7.01473474738623e-05,"Indomalayan","Indonesia",104.175167,6.5758199,1.5,54.09,407.4,13.15,1646.93443,0,360
"828",232,"IF","Passeriformes","Muscicapidae","Brachypteryx leucophrys","Brachypteryx leucophris","Brachypteryx leucophrys","Brachypteryx leucophris","LC","C",0.417136395885873,1,0.007328072,0.017567568,"No",15.8,13.8,7.8,"Terrestrial","Carnivore","Diurnal",-1.47087111655667,-0.304964215338738,11.0273903837095,7.01473474738623e-05,"Indomalayan","Indonesia",104.199038,6.5902086,0.5,34.69,309.4,13.15,2628.80001,0,360
"828",232,"IF","Piciformes","Picidae","Chrysophlegma flavinucha","Chrysophlegma flavinucha","Picus flavinucha","Chrysophlegma flavinucha","LC","C",0,0,0,0.009459459,"Yes",176.8,20.9,32.5,"Insessorial","Carnivore","Diurnal",-0.740625695567827,-0.378690332554513,5.99281219896952,9.35297966318163e-05,"Indomalayan","Indonesia",98.35841,3.207808,3.5,193.5,178.9,13.15,252.014649521,0,360
"828",232,"IF","Piciformes","Picidae","Chrysophlegma flavinucha","Chrysophlegma flavinucha","Picus flavinucha","Chrysophlegma flavinucha","LC","C",0.732431527003817,1,0.006928406,0.009459459,"Yes",176.8,20.9,32.5,"Insessorial","Carnivore","Diurnal",-0.740625695567827,-0.378690332554513,5.99281219896952,9.35297966318163e-05,"Indomalayan","Indonesia",98.3632,3.214346,2.5,142.6,178.9,13.15,0,0,360
"828",232,"IF","Piciformes","Picidae","Chrysophlegma flavinucha","Chrysophlegma flavinucha","Picus flavinucha","Chrysophlegma flavinucha","LC","C",0.126452474713406,1,0.001196172,0.009459459,"Yes",176.8,20.9,32.5,"Insessorial","Carnivore","Diurnal",-0.740625695567827,-0.378690332554513,5.99281219896952,9.35297966318163e-05,"Indomalayan","Indonesia",104.175167,6.5758199,1.5,54.09,407.4,13.15,1646.93443,0,360
"828",232,"IF","Piciformes","Picidae","Chrysophlegma flavinucha","Chrysophlegma flavinucha","Picus flavinucha","Chrysophlegma flavinucha","LC","C",0.0595909343229882,1,0.000563698,0.009459459,"Yes",176.8,20.9,32.5,"Insessorial","Carnivore","Diurnal",-0.740625695567827,-0.378690332554513,5.99281219896952,9.35297966318163e-05,"Indomalayan","Indonesia",104.199038,6.5902086,0.5,34.69,309.4,13.15,2628.80001,0,360
"828",232,"IF","Passeriformes","Stenostiridae","Culicicapa ceylonensis","Culicicapa ceylonensis","Culicicapa ceylonensis","Culicicapa ceylonensis","LC","C",0.731892868433825,1,0.030660377,0.041891892,"Yes",7.7,18.9,11,"Insessorial","Carnivore","Diurnal",-1.47087111655667,-0.304964215338738,13.4507734777766,9.71270965022708e-05,"Indomalayan","Indonesia",98.35841,3.207808,3.5,193.5,178.9,13.15,252.014649521,0,360
